,,,,,,SMA 5,SMA 10,EMA 5,EMA 10,MACD,,,WILLR,SO,FAST SO,AD,,,RS,RSI,ROC-1,ROC-2,ROC-3,ROC-5,ROC-10,MFI-1,MF-2,MFI-3,MFI-4,,
date,1. open,2. high,3. low,4. close,5. volume,,,,,EMA 26,EMA 12,TOTAL,,,,,UP MOVE,DOWN MOVE,,,,,,,,,,,,,MFI
09-09-2015,113.760002,114.019997,109.769997,110.150002,85010800,110.8879992,111.082,110.6770415,110.8182917,112.4148002,111.0004224,-1.414377819,-19.44073322,80.55926678,77.09160478,-69808668.68,0,-2.159996,0.78580867,44.00295972,-1.923244625,0.805349157,-0.199330429,2.255849403,6.178912785,111.313332,-0.416666667,-6104823855,0,-6104823855,378.9578627
10-09-2015,110.269997,113.279999,109.900002,112.57,62892800,110.934,111.3699998,111.3079646,111.1367522,112.3016001,111.2418234,-1.059776701,-8.69950771,91.30049229,84.89670121,36470394.83,2.419998,0,0.996064829,49.90142678,2.19700223,0.231503877,3.020044926,0.204739192,2.625579312,111.916667,0.603335,9514125395,9514125395,0,236.6342095
11-09-2015,111.790001,114.209999,111.760002,114.209999,49915500,111.7019992,111.4989999,112.2752127,111.6954685,112.2648002,111.6983288,-0.566471377,-1.420328514,98.57967149,90.14647685,49915500,1.639999,0,1.628720296,61.95867618,1.456870392,3.685880096,1.691746981,3.479202587,1.142402606,113.3933333,1.476666333,7131624235,7131624235,0,179.5522118
14-09-2015,116.580002,116.889999,114.860001,115.309998,58363400,112.9099994,111.7009996,113.2867066,112.35259,112.2564002,112.2538035,-0.002596697,-11.79985898,88.20014102,92.69343493,-32488148,1.099999,0,2.128703763,68.03788164,0.963137212,2.434039264,4.684517391,5.52759327,1.783032026,115.686666,2.293332667,5774557777,5774557777,0,137.5216388
15-09-2015,115.93,116.529999,114.419998,116.279999,43341200,113.7039996,112.0529993,114.284371,113.0665929,112.1188002,112.8730324,0.754232244,-5.152028768,94.84797123,93.87592791,33070778.33,0.970001,0,2.161111741,68.36555991,0.841211531,1.812450764,3.295726215,3.534859826,3.121671637,115.743332,0.056666,6755174383,6755174383,0,144.5302235
16-09-2015,116.25,116.540001,115.440002,116.410004,37173500,114.956,112.9219996,114.9928445,113.6744251,112.2356004,113.4170186,1.181418236,-5.036674719,94.96332528,92.67047918,28387231.14,0.130005,0,1.622222695,61.86441366,0.111803407,0.953955441,1.926280553,5.683161041,8.067213999,116.1300023,0.386670333,5033213657,5033213657,0,150.0530326
17-09-2015,115.660004,116.489998,113.720001,113.919998,64112600,115.2259996,113.0799998,114.6352647,113.7190702,112.1828004,113.4943769,1.311576462,-31.16475995,68.83524005,86.21551219,-54854591.66,0,-2.490006,1.075244539,51.81290777,-2.138996576,-2.029584641,-1.205446209,1.199252021,1.406446552,114.709999,-1.420003333,-4264172148,0,-4264172148,184.1349534
18-09-2015,112.209999,114.300003,111.870003,113.449997,74285300,115.0739992,113.3879992,114.240215,113.6701527,112.1148002,113.4875512,1.372751039,-36.09656581,63.90343419,75.90066651,22315793.24,0,-0.470001,1.011627615,50.28901012,-0.41257111,-2.542742804,-2.433782271,-0.665442612,2.790607879,113.2066677,-1.503331333,-7257973801,0,-7257973801,303.5914525
21-09-2015,113.669998,115.370003,113.660004,115.209999,50222000,115.0539994,113.9819994,114.563444,113.9500968,112.0848002,113.7524637,1.667663505,-17.62854515,82.37145485,71.70337636,40823490.54,1.760002,0,1.185184916,54.23728251,1.551346008,1.132374493,-1.030843535,-0.086721882,5.436077755,114.7466687,1.540001,8523990706,8523990706,0,278.5490177
22-09-2015,113.379997,114.18,112.519997,113.400002,50346200,114.478,114.0909998,114.1756688,113.8500895,111.9344001,113.6982551,1.763854974,-41.64675715,58.35324285,68.2093773,3033110.436,0,-1.809997,1.568000157,61.05919241,-1.57104159,-0.044067872,-0.456457171,-2.476777627,0.970531582,113.3666663,-1.380002333,-5693500717,0,-5693500717,272.7412855
23-09-2015,113.629997,114.720001,113.300003,114.32,35756700,114.0599992,114.5079996,114.2237744,113.9355193,111.8472001,113.7938795,1.946679341,-30.6682568,69.3317432,70.01881363,15612001.55,0.919998,0,1.19800042,54.50410332,0.8112857,-0.772501526,0.766860311,-1.795381778,3.785744825,114.1133347,0.746668333,5745172770,5745172770,0,299.5966485
24-09-2015,113.25,115.5,112.370003,115,50219500,114.2759996,114.7509996,114.4824904,114.1290419,111.8468,113.9793808,2.13258076,-22.55369542,77.44630458,68.37709687,34174915.93,0.68,0,1.576586991,61.18896807,0.594821554,1.410932956,-0.182274978,0.94803548,2.158656836,114.290001,0.176666333,4086633279,4086633279,0,200.4792291
25-09-2015,116.440002,116.690002,114.019997,114.709999,56151900,114.528,114.8009996,114.558319,114.2346599,111.9291999,114.0917499,2.162549959,-30.61796893,69.38203107,72.05335962,-27129539.89,0,-0.290001,1.753462777,63.68209483,-0.252174783,0.341146781,1.155200156,1.110623211,0.43779004,115.1399993,0.849998333,5782273197,5782273197,0,157.4220711
28-09-2015,113.849998,114.57,112.440002,112.440002,52109000,113.9740006,114.514,113.8522839,113.9083911,112.1963999,113.8377111,1.641311135,-62.49994031,37.50005969,61.44279845,-52109000,0,-2.269997,1.013699055,50.34014652,-1.978900723,-2.226085217,-1.644504899,-2.404302599,-2.488939424,113.1500013,-1.989998,-6353587560,0,-6353587560,203.4923482
29-09-2015,112.830002,113.510002,107.860001,109.059998,73365400,113.1059998,113.7919999,112.255015,113.0269532,112.4339997,113.1028988,0.668899067,-86.71099373,13.28900627,40.05703234,-42201419.71,0,-3.380004,0.898225641,47.31922388,-3.006051174,-4.925465129,-5.16521913,-3.827163954,-6.20915124,110.1433337,-3.006667667,-5739458974,0,-5739458974,200.9319524
30-09-2015,110.169998,111.540001,108.730003,110.300003,66473000,112.3020004,113.1809998,111.6034095,112.5311937,112.6963999,112.6718134,-0.024586505,-72.97893089,27.02106911,25.93671169,7806490.59,1.240005,0,0.788048952,44.07311952,1.136993419,-1.903236359,-3.844473924,-3.516442442,-5.248690654,110.1900023,0.046668667,8084133597,8084133597,0,206.1598372
01-10-2015,109.07,109.620003,107.309998,109.580002,63929100,111.2180008,112.7470002,110.9290078,111.994667,112.6919999,112.1962928,-0.4957071,-76.30476239,23.69523761,21.33510433,61715054.64,0,-0.720001,0.594926145,37.30117202,-0.652766075,0.476805437,-2.543578752,-4.713041739,-3.809687567,108.8366677,-1.353334667,-7234699810,0,-7234699810,375.9708911
02-10-2015,108.010002,111.010002,107.550003,110.379997,58019800,110.3520004,112.4400002,110.7460225,111.70112,112.5903999,111.9169465,-0.673453357,-67.27081353,32.72918647,27.8151644,36891028.52,0.799995,0,0.568679092,36.25209865,0.730055654,0.072524023,1.210342036,-3.774738068,-2.706037974,109.6466673,0.809999667,7009612761,7009612761,0,352.427086
05-10-2015,109.879997,111.370003,109.07,110.779999,52064700,110.0199998,111.9970002,110.7573469,111.5336602,112.4899998,111.742084,-0.747915806,-63.0064017,36.9935983,31.13934079,25353098.96,0.400002,0,0.518810443,34.15899895,0.362386312,1.095087587,0.435173152,-1.47634558,-3.845152364,110.4066673,0.76,6405772757,6405772757,0,358.6701579
06-10-2015,110.629997,111.739998,109.769997,111.309998,48196800,110.4699998,111.7879998,110.9415455,111.4929984,112.4319996,111.6756292,-0.756370472,-57.35609494,42.64390506,37.45556327,27156583.27,0.529999,0,0.553805523,35.64188147,0.47842481,0.842544868,1.578751568,2.063084578,-1.843037005,110.9399977,0.533330333,5776057697,5776057697,0,345.7482812
07-10-2015,111.739998,111.769997,109.410004,110.779999,46765600,110.565999,111.4339997,110.887702,111.3633751,112.5543996,111.5378812,-1.016518312,-63.0064017,36.9935983,38.87703388,7530017.124,0,-0.529999,0.668426716,40.06329493,-0.476146806,0,0.362386312,0.435173152,-3.096571903,110.6533333,-0.286664333,-5333136576,0,-5333136576,372.5278527
08-10-2015,110.190002,110.190002,108.209999,109.5,61979600,110.5499986,110.8839997,110.425181,111.0246135,112.4407997,111.2244551,-1.216344608,-76.65244066,23.34755934,34.32835423,18781637.21,0,-1.279999,0.615758972,38.10958086,-1.155442329,-1.626087533,-1.155442329,-0.073007847,-4.782608696,109.3000003,-1.353333,-5111480096,0,-5111480096,322.3874232
09-10-2015,110,112.279999,109.489998,112.120003,52766100,110.8979998,110.6250001,110.9900651,111.2237553,112.5107997,111.3621904,-1.148609343,-48.72065087,51.27934913,37.20683559,46714227.66,2.620003,0,0.699416673,41.15627934,2.392696804,1.209608243,0.727701927,1.57637801,-2.257864199,111.2966667,1.996666333,6898122881,6898122881,0,347.6335268
12-10-2015,112.730003,112.75,111.440002,111.599998,30467200,111.0619996,110.5409997,111.1933558,111.2921562,112.6039998,111.3987652,-1.20523457,-54.26441183,45.73558817,40.12083222,-23025005.23,0,-0.520005,0.799777219,44.43756765,-0.463793245,1.917806393,0.740204917,0.740204917,-0.747068646,111.93,0.633333333,5906109573,5906109573,0,214.8557519
13-10-2015,110.82,112.449997,110.68,111.790001,33049300,111.1580002,110.814,111.3922176,111.3826644,112.5831999,111.4589373,-1.124262623,-52.23879435,47.76120565,48.25871432,8402472.008,0.190003,0,0.718576495,41.81230786,0.170253587,-0.294329282,2.091325114,0.431230805,2.503212039,111.6399993,-0.290000667,-3401358188,0,-3401358188,297.7569717
14-10-2015,111.290001,111.519997,109.559998,110.209999,44462400,111.0440002,110.8049996,110.9981842,111.1694739,112.5855998,111.2668506,-1.318749207,-69.08315817,30.91684183,41.47121188,-14971972.24,0,-1.580002,0.546830901,35.35169234,-1.41336612,-1.24551884,-1.703535452,-0.514533314,-0.081599272,110.429998,-1.210001333,-3649634133,0,-3649634133,507.3953646
15-10-2015,110.93,112.099998,110.489998,111.860001,37673500,111.5160004,111.0329995,111.2854277,111.2950117,112.5571998,111.3580771,-1.199122708,-37.32779963,62.67220037,47.11674928,26441789.47,1.650002,0,0.722763029,41.95371139,1.497143648,0.062617407,0.232977603,2.155252055,2.080670705,111.4833323,1.053334333,4956816516,4956816516,0,548.3397397
16-10-2015,111.779999,112,110.529999,111.040001,39232600,111.3,111.0989999,111.203627,111.2486507,112.4303999,111.309157,-1.121242891,-39.8387001,60.1612999,51.25011403,-12009891.36,0,-0.82,0.84144967,45.69495891,-0.733059175,0.753109525,-0.67090079,-0.963255415,0.597938049,111.19,-0.293332333,-4188916465,0,-4188916465,433.9649207
19-10-2015,110.800003,111.75,110.110001,111.730003,29759200,111.326001,111.1940003,111.3790681,111.3361606,112.2872001,111.3738831,-0.913316974,-18.74993796,81.25006204,68.0278541,29033474.29,0.690002,0,1.489908635,59.83788377,0.62139949,-0.11621491,1.379188834,0.116491938,0.857559134,111.196668,0.006668,4362534397,4362534397,0,241.2076034
20-10-2015,111.339996,114.169998,110.82,113.769997,48967800,111.7220002,111.4400002,112.1759647,111.778632,112.1868,111.7424054,-0.444394578,-5.830918367,94.16908163,78.52681452,37273960.8,2.039994,0,1.636695446,62.07373887,1.825824707,2.458569863,1.707487916,1.771174508,2.210043163,112.9199983,1.723330333,3360408814,3360408814,0,283.5417593
21-10-2015,114,115.580002,113.699997,113.760002,41795200,112.4320008,111.7380005,112.7039243,112.1388451,112.0807999,112.0527118,-0.028088144,-22.66500905,77.33499095,84.25137821,-39127206.06,0,-0.009995,1.88185654,65.30014641,-0.008785269,1.816879035,2.449568602,3.221126061,2.690018981,114.346667,1.426668667,5599304720,5599304720,0,175.8459694
22-10-2015,114.330002,115.5,114.099998,115.5,41654100,113.1600006,112.3380005,113.6358564,112.7499031,112.144,112.5829047,0.438904705,-1.085508378,98.91449162,90.1395214,41654100,1.739998,0,2.080169409,67.53425325,1.52953408,1.520614438,3.374202899,3.254066661,5.479452055,115.0333327,0.686665667,4807841145,4807841145,0,182.1743269
23-10-2015,116.699997,119.230003,116.330002,119.080002,59366900,114.7680008,113.0340004,115.4503901,113.900715,112.3692002,113.5821583,1.212958069,-1.361170105,98.6388299,91.62943749,53225457.73,3.580002,0,2.751055485,73.34083689,3.099568831,4.676511873,4.66731576,7.240634841,6.207633619,118.2133357,3.180003,4924070105,4924070105,0,187.0628798
26-10-2015,118.080002,118.129997,114.919998,115.279999,66333800,115.478,113.4020005,115.3935987,114.1514689,112.3720002,113.8432862,1.471285973,-35.84394343,64.15605657,87.23645936,-51455144.69,0,-3.800003,1.464871148,59.42992798,-3.191134478,-0.190477056,1.336143612,3.17729876,3.297491995,116.109998,-2.103337667,-6893090640,0,-6893090640,333.5231961
27-10-2015,115.400002,116.540001,113.989998,114.550003,69884400,115.6340012,113.6780007,115.1124283,114.2239224,112.4180002,113.9519792,1.533978981,-42.46822415,57.53177585,73.44222077,-39189837.35,0,-0.729996,1.431350572,58.87059598,-0.633237341,-3.804164363,-0.822508225,0.685599034,2.468916697,115.0266673,-1.083330667,-7630155946,0,-7630155946,410.5921202
28-10-2015,116.93,119.300003,116.059998,119.269997,85551400,116.7360002,114.5840005,116.4981459,115.1412987,112.6160001,114.7698904,2.153890236,-0.305871404,99.6941286,73.793987,83966800.4,4.719994,0,2.309650897,69.78533292,4.120466064,3.461136394,0.159552399,4.843525759,8.220667891,118.2099993,3.183332,8261034877,8261034877,0,210.5094089
29-10-2015,118.699997,120.690002,118.269997,120.529999,51227300,117.742,115.4510003,117.8419626,116.1209644,112.8372001,115.6557951,2.818594985,-1.437582592,98.56241741,85.26277395,44453329.13,1.260002,0,2.127345157,68.0239964,1.056428299,5.220424132,4.554129117,4.354977489,7.750758021,119.8299993,1.62,10251624205,10251624205,0,196.6121141
30-10-2015,120.989998,121.220001,119.449997,119.5,49365300,117.8259996,116.2970002,118.3945864,116.7352731,113.0288001,116.2470338,3.218233664,-14.75129123,85.24870877,94.50175159,-46576138.96,0,-1.029999,1.991217937,66.5688017,-0.854558208,0.192842295,4.321254361,0.352702379,7.618875112,120.056666,0.226666667,6150178846,6150178846,0,195.7358795
02-11-2015,120.800003,121.360001,119.610001,121.18,32203300,119.0059998,117.2419999,119.3229648,117.5433245,113.3784,117.005724,3.627323948,-1.525431816,98.47456818,94.09523145,25578584.34,1.68,0,2.178168744,68.53533967,1.405857741,0.539285659,1.601411124,5.117974541,8.457886643,120.7166673,0.660001333,5959214498,5959214498,0,161.6516082
03-11-2015,120.790001,123.489998,120.699997,122.57,45519000,120.6099992,118.1220002,120.4052016,118.4571741,113.9188001,117.8615096,3.942709519,-6.875920824,93.12407918,92.28245204,15499377.1,1.39,0,2.934274576,74.5823536,1.147053969,2.569037657,1.692525526,7.00130667,7.734906594,122.2533317,1.536664333,3936960716,3936960716,0,142.6655054
04-11-2015,123.129997,123.82,121.620003,122,44886100,121.1559998,118.946,120.9367479,119.1012598,114.3868,118.4980095,4.111209456,-13.27498273,86.72501727,92.77455488,-29380094,0,-0.57,2.456897873,71.07233026,-0.465040385,0.67667932,2.092050209,2.288926862,7.243317383,122.480001,0.226669333,5575167166,5575167166,0,142.0723285
05-11-2015,121.849998,122.690002,120.18,120.919998,39552700,121.2339996,119.4879998,120.9311652,119.4319064,114.8403998,118.8705113,4.030111454,-21.1524596,78.8475404,86.23221228,-16230870.86,0,-1.080002,2.368421585,70.31250469,-0.885247541,-1.346171167,-0.214558508,0.323570068,4.692638961,121.2633333,-1.216667667,-5443038106,0,-5443038106,146.1946679
06-11-2015,121.110001,121.809998,120.620003,121.059998,33042300,121.5459992,119.6859994,120.9741052,119.7278935,115.2675999,119.2072543,3.93965447,-21.23078462,78.76921538,81.44725768,-8607832.984,0.14,0,2.29224397,69.62558033,0.115779029,-0.770493443,-1.231950722,1.305437657,1.662744346,121.163333,-0.100000333,-4792336961,0,-4792336961,172.6758691
09-11-2015,120.959999,121.809998,120.050003,120.57,33871400,121.4239992,120.2149995,120.8394169,119.8809884,115.6591999,119.4168446,3.757644711,-32.11461499,67.88538501,75.16738027,-13856540.43,0,-0.489998,1.881972655,65.30154448,-0.404756326,-0.289445919,-1.172131148,-0.503383397,4.588828111,120.8100003,-0.353332667,-3991840274,0,-3991840274,207.6194369
10-11-2015,116.900002,118.07,116.059998,116.769997,59127900,120.2639986,120.4369989,119.4830793,119.3154102,115.8775999,119.0097595,3.132159585,-71.71924278,28.28075722,58.31178587,-17356051.14,0,-3.800003,1.261738673,55.78622712,-3.151698598,-3.543698225,-3.432022055,-4.731992331,1.938013044,116.966665,-3.843335333,-3961824697,0,-3961824697,290.699887
11-11-2015,116.370003,117.419998,115.209999,116.110001,45218000,119.0859988,120.1209993,118.3588323,118.7326668,116.0908,118.5637766,2.472976653,-78.43334111,21.56665889,39.24426704,-8388761.221,0,-0.659996,1.050164568,51.22342784,-0.565210257,-3.699095131,-4.088879136,-4.827868033,-2.649447539,116.246666,-0.719999,-6873421243,0,-6873421243,823.351304
12-11-2015,116.260002,116.82,115.650002,115.720001,32525600,118.0459994,119.6399995,117.4793098,118.1849642,116.3396,118.1264039,1.786803924,-82.4007869,17.5992131,22.48220974,-28633696.81,0,-0.39,0.732270773,42.27230432,-0.335888379,-0.89920016,-4.02255868,-4.300361467,-3.990706081,116.0633343,-0.183331667,-5248151852,0,-5248151852,-853.9769801
13-11-2015,115.199997,115.57,112.269997,112.339996,45812400,116.301999,118.9239991,115.7663765,117.1223489,116.3483997,117.2364544,0.888054665,-99.39394821,0.606051791,13.25730793,-43868873.17,0,-3.380005,0.757625454,43.10505701,-2.920847711,-3.246925301,-3.793783604,-7.203041586,-5.991635146,113.393331,-2.670003333,-3688186127,0,-3688186127,-2684.964831
16-11-2015,111.379997,114.239998,111,114.18,38106700,115.023999,118.2239991,115.2376372,116.5874299,116.4515998,116.7663717,0.314771901,-75.1950078,24.8049922,14.33675236,36695386.91,1.840004,0,0.967543605,49.17520519,1.637888611,-1.330799332,-1.66221771,-5.299825827,-5.776530781,113.1399993,-0.253331667,-5183214905,0,-5183214905,4215.039636
17-11-2015,114.919998,115.050003,113.32,113.690002,27616900,114.408,117.3359993,114.7218104,116.0606775,116.5275998,116.293226,-0.234373799,-79.01714509,20.98285491,15.46463297,-15803847.38,0,-0.489998,0.530698526,34.6703493,-0.429145209,1.201714481,-1.754233479,-2.637659569,-7.244838052,114.0200017,0.880002333,4344925998,4344925998,0,-1221.955842
18-11-2015,115.760002,117.489998,115.5,117.290001,46674700,114.644,116.8649994,115.5777883,116.2841685,116.8107999,116.44653,-0.364269891,-50.93602964,49.06397036,31.61727249,37292982.05,3.599999,0,0.727502294,42.11295675,3.166504474,2.723770363,4.406271298,1.016277659,-3.860654918,116.7599997,2.739998,3224549235,3224549235,0,-292.1724024
19-11-2015,117.639999,119.75,116.760002,118.779999,43295800,115.2559996,116.6509995,116.6450851,116.7379105,117.0875998,116.8054176,-0.282182283,-39.31358034,60.68641966,43.57774831,15204162.95,1.489998,0,0.933701578,48.28571215,1.270353813,4.477084098,4.028725696,2.64431211,-1.769764336,118.4300003,1.670000667,5527684737,5527684737,0,-269.1710608
20-11-2015,119.199997,119.919998,118.849998,119.300003,34287100,116.648001,116.475,117.5299693,117.2036989,117.4179999,117.1890848,-0.228915122,-35.2573869,64.7426131,58.16433437,-5447162.737,0.520004,0,0.826887969,45.26210601,0.43778751,1.713702773,4.934471723,6.195484465,-1.453820444,119.3566663,0.926666,5167642354,5167642354,0,-243.5486692
23-11-2015,119.269997,119.730003,117.339996,117.75,32482500,117.362001,116.193,117.6033055,117.3030165,117.6587998,117.2753536,-0.383446244,-47.34789392,52.65210608,59.36037962,-21337800.48,0,-1.550003,0.611603702,37.95000602,-1.299248081,-0.867148517,0.392189442,3.126642144,-2.338890271,118.273333,-1.083333333,-4055249596,0,-4055249596,-122.9035821
24-11-2015,117.330002,119.349998,117.120003,118.879997,42803200,118.4,116.404,118.0288268,117.5897115,117.8631998,117.5221477,-0.341052082,-32.59199613,67.40800387,61.60090768,24760516.67,1.129997,0,0.736486344,42.41244665,0.959657749,-0.352058667,0.084187574,4.56504082,1.806971015,118.4499993,0.176666333,3847552103,3847552103,0,-104.6743164
25-11-2015,119.209999,119.230003,117.919998,118.029999,21388300,118.5479996,116.5959998,118.0292175,117.6697558,118.0339997,117.6002552,-0.433744435,-34.96761979,65.03238021,61.69749672,-17796352.81,0,-0.849998,0.751076766,42.89228093,-0.715005065,0.237791083,-1.064546495,0.630913116,1.653602604,118.3933333,-0.056666,-5067613525,0,-5067613525,-106.5682097
27-11-2015,118.290001,118.410004,117.599998,117.809998,13046400,118.3539994,116.8049995,117.9561516,117.6952518,118.1263996,117.6325137,-0.493885919,-37.00278205,62.99721795,65.14586734,-6281650.109,0,-0.220001,0.725274772,42.03821812,-0.186394139,-0.900066476,0.050953715,-0.816636646,1.806081042,117.94,-0.453333333,-2522536102,0,-2522536102,-119.6576443
30-11-2015,117.989998,119.410004,117.75,118.300003,39180300,118.1539994,117.4010002,118.0707573,117.8051956,118.0951996,117.7351735,-0.360026102,-18.161383,81.838617,69.95607172,-13217371.55,0.490005,0,0.799823968,44.43901084,0.415928197,0.228758792,-0.48788191,-0.838222946,5.305329546,118.486669,0.546669,1545824478,1545824478,0,-182.8012974
01-12-2015,118.75,118.809998,116.860001,117.339996,34852400,118.0719986,117.7169998,117.8271946,117.7206223,118.1775995,117.6743952,-0.503204287,-28.92379572,71.07620428,71.97067974,-17694447.72,0,-0.960007,1.067058643,51.62207887,-0.811502093,-0.398949162,-0.584599683,-0.348198726,2.76755649,117.6699983,-0.816670667,-4610345836,0,-4610345836,-174.078281
02-12-2015,117.339996,118.110001,116.080002,116.279999,33386600,117.551999,117.9759995,117.3115143,117.458717,118.2467994,117.4599371,-0.786862268,-40.80717283,59.19282717,70.70254948,-26808055.04,0,-1.059997,1.01910088,50.47300459,-0.903355238,-1.707526584,-1.298700472,-2.187077781,2.278122046,116.823334,-0.846664333,-4071573566,0,-4071573566,-219.2868012
03-12-2015,116.550003,116.790001,114.220001,115.199997,41569500,116.9859986,117.7669991,116.6077456,117.0480817,118.0839994,117.1123583,-0.971641054,-52.91482128,47.08517872,59.11807006,-9866820.061,0,-1.080002,0.945776496,48.60663586,-0.928794298,-1.823759224,-2.620461472,-2.397697216,-1.781911486,115.403333,-1.420001,-3852924918,0,-3852924918,-251.8578311
04-12-2015,115.290001,119.25,115.110001,119.029999,57777000,117.2299988,117.7919991,117.4150826,117.4083943,118.0239994,117.4072914,-0.616707915,-9.977569502,90.0224305,65.4334788,51636419.88,3.830002,0,2.077294128,67.50391876,3.3246546,2.3649811,1.440261682,1.035566608,0.210473145,117.7966667,2.393333667,4896748535,4896748535,0,-3531.704679
07-12-2015,118.980003,119.860001,117.809998,118.279999,32084200,117.225998,117.6899987,117.7033593,117.566852,117.9751993,117.5415139,-0.433685453,-24.84847723,75.15152277,70.753044,-17372410.72,0,-0.75,1.589079808,61.37623889,-0.630093259,2.673612917,1.719986255,-0.016909552,-0.854990758,118.6499993,0.853332667,6855241011,6855241011,0,315.319726
08-12-2015,117.519997,118.599998,116.860001,118.230003,34309500,117.4039994,117.737999,117.8788896,117.6874129,117.8571994,117.6474035,-0.209795945,-29.64905069,70.35094931,78.50830086,19718275.47,0,-0.049996,1.696318745,62.91239669,-0.042269192,-0.672096116,2.63021361,0.758485623,0.40764586,117.8966673,-0.753332,-3782620254,0,-3782620254,1001.336261
09-12-2015,117.639999,117.690002,115.080002,115.620003,46361400,117.2720002,117.4119996,117.1260027,117.3115577,117.5791996,117.3355893,-0.243610261,-75.43854848,24.56145152,56.68797453,-27177336.89,0,-2.61,0.817086827,44.96685656,-2.207561477,-2.24889755,-2.864820658,-0.567592024,-2.742256126,116.1300023,-1.766665,-3984362315,0,-3984362315,-677.9610428
10-12-2015,116.040001,116.940002,115.510002,116.169998,29212700,117.4660004,117.2259995,116.8073663,117.1040222,117.3459995,117.1563214,-0.189678123,-65.78950831,34.21049169,43.04096417,-2247294.197,0.549995,0,0.71412926,41.66134239,0.475691909,-1.742370758,-1.783903465,0.842014779,-1.575871402,116.2066673,0.076665,5387503787,5387503787,0,-652.2811119
11-12-2015,115.190002,115.389999,112.849998,113.18,46886200,116.2960006,116.7629997,115.5983651,116.3906349,117.0363996,116.5447631,-0.491636427,-95.29241286,4.707587144,21.15984345,-34703102.61,0,-2.989998,0.495049341,33.11257544,-2.57381256,-2.110364069,-4.271337961,-4.914726581,-3.93005524,113.8066657,-2.400001667,-3324599982,0,-3324599982,-176.8816032
14-12-2015,112.18,112.68,109.790001,112.480003,64318700,115.1360014,116.1809997,114.559015,115.6796821,116.6931998,115.919603,-0.773596736,-73.2869712,26.7130288,21.87703588,55416588.24,0,-0.699997,0.532386968,34.742332,-0.61848118,-3.176375195,-2.715793045,-4.903615192,-4.919695564,111.6500013,-2.156664333,-5234844293,0,-5234844293,-161.8909189
15-12-2015,111.940002,112.800003,110.349998,110.489998,53323100,113.5880004,115.4959999,113.2028117,114.7361975,116.2899997,115.0845298,-1.205469908,-93.04868918,6.951310824,12.79064226,-47229043.87,0,-1.990005,0.367270108,26.86156202,-1.769207812,-2.376746775,-4.889386328,-6.546565849,-5.837734987,111.213333,-0.436668333,-7153097001,0,-7153097001,-74.98361836
16-12-2015,111.07,111.989998,108.800003,111.339996,56238500,112.731999,115.0019996,112.5819352,114.1187681,116.0727996,114.5086205,-1.564179163,-77.03441719,22.96558281,18.87664081,33319882.59,0.849998,0,0.460918503,31.54991204,0.769298593,-1.01351971,-1.625732462,-3.701787657,-4.24836863,110.709999,-0.503334,-5903400348,0,-5903400348,-72.55029077
17-12-2015,112.019997,112.25,108.980003,108.980003,44772800,111.294,114.3800002,111.3814112,113.1845406,115.7875997,113.6583191,-2.129280611,-98.37251327,1.627486732,10.51479346,-44772800,0,-2.359993,0.393127283,28.21904988,-2.119627344,-1.366635014,-3.111664213,-6.189201277,-5.399300488,110.070002,-0.639997,-6190171807,0,-6190171807,-63.50663612
18-12-2015,108.910004,109.519997,105.809998,106.029999,96453300,109.8639998,113.0800002,109.5977855,111.8838449,115.3999996,112.4850835,-2.914916163,-98.43415692,1.565843082,8.719637543,-85014039.53,0,-2.950004,0.298856874,23.00922297,-2.706922297,-4.769172975,-4.036563563,-6.317371444,-10.92161649,107.119998,-2.950004,-4796062246,0,-4796062246,-47.92318894
21-12-2015,107.279999,107.370003,105.57,107.330002,47590600,108.8339996,111.9850005,108.8419333,111.0559563,115.1995999,111.6922319,-3.507367935,-87.68368176,12.31631824,5.169882685,45475412.87,1.300003,0,0.394800554,28.30516181,1.226070935,-1.514040149,-3.601575484,-4.578592517,-9.25769115,106.7566683,-0.363329667,-10297032958,0,-10297032958,-41.34860955
22-12-2015,107.400002,107.720001,106.449997,107.230003,32789400,108.1820006,110.8850005,108.3046769,110.360398,114.9216,111.0059411,-3.915658866,-88.38346477,11.61653523,8.499565517,7487526.272,0,-0.099999,0.419127119,29.53414909,-0.093169662,1.131758947,-1.605799185,-2.950488785,-9.303898943,107.1333337,0.376665333,5098539629,5098539629,0,-68.8887447
23-12-2015,107.269997,108.849998,107.199997,108.610001,32657400,107.6360016,110.1840003,108.4064414,110.0421758,114.7184,110.6374455,-4.080954419,-78.72637658,21.27362342,15.06882563,23157189.97,1.379998,0,0.545517266,35.29674358,1.286951377,1.192582667,2.433275511,-2.451944582,-6.062966457,108.2199987,1.086665,3548468824,3548468824,0,-103.6447897
24-12-2015,109,109,107.949997,108.029999,13570400,107.4460008,109.3700004,108.2809732,109.6763621,114.3479999,110.2364203,-4.111579617,-82.78517265,17.21482735,16.701662,-11502483.74,0,-0.580002,0.270556739,21.29434528,-0.534022645,0.74605612,0.65219136,-0.871723228,-7.0069718,108.3266653,0.106666667,3537667240,3537667240,0,-93.09666509
